task_type,task_number,task_name,example_type,example_number,input_height,input_width,output_height,output_width,input_filename,output_filename,input_grid,output_grid
evaluation,11,09c534e7.json,train,2,20,20,20,20,img/tasks/09c534e7_train_input_2.png,img/tasks/09c534e7_train_output_2.png,|00000000000000000000|00111100000000111100|00131100000000114100|00111100000000111100|00001000000000111100|00111111000000001000|00111111011100011100|00111111111100011100|00111111011100011100|00000000000000000000|00000000000000000000|00000000000000000000|00000111100111000000|00000112111111000000|11100111100111000000|11111111100000000000|11100001000000000000|11100011100000000000|00000011100000000000|00000011100000000000|,|00000000000000000000|00111100000000111100|00133100000000144100|00111100000000144100|00001000000000111100|00111111000000001000|00133331011100011100|00133331113100014100|00111111011100011100|00000000000000000000|00000000000000000000|00000000000000000000|00000111100111000000|00000122111121000000|11100122100111000000|12111111100000000000|12100001000000000000|11100011100000000000|00000012100000000000|00000011100000000000|
evaluation,11,09c534e7.json,train,3,18,18,18,18,img/tasks/09c534e7_train_input_3.png,img/tasks/09c534e7_train_output_3.png,|000000000000000000|000111100111100000|000141111111100111|000111100111111111|000001000111100111|000001000000000000|000111100111011100|000111100131111100|000111100111011100|000000000000000000|000000000000011100|000000000000011100|000000001111011100|001111001111001000|001111001111011100|001161111111111100|001111001111011100|000000001111000000|,|000000000000000000|000111100111100000|000144111144100111|000111100144111141|000001000111100111|000001000000000000|000111100111011100|000144100131113100|000111100111011100|000000000000000000|000000000000011100|000000000000016100|000000001111011100|001111001661001000|001661001661011100|001661111661116100|001111001661011100|000000001111000000|
evaluation,11,09c534e7.json,test,1,30,30,30,30,img/tasks/09c534e7_test_input_1.png,img/tasks/09c534e7_test_output_1.png,|000000000000000000000000000000|000000001111100000000001111110|001111001141100111111001111110|001111111111111111111111111110|001111001111100111111001111110|001111001111100111111001111110|000000001111100000100001111110|000000000010000011110000001000|000011110111000011110000111100|000011111111000011110000111100|000011110111000000000000111100|000001000111000000000000111100|000011100000000000000000000000|000011100000000111110000000000|000011100000000181110111100000|000000000111000111111111100000|000000000111000111110111100000|000000000111000111110000000000|000000000010000010000000000000|000000000111111111111000000000|011101110111111111111000011110|011111110111111111111000011610|011101111111111111111000011110|000001110111111111111000011110|000000000111111111111000011110|000000000111111111111000000100|001111000000000000000000011110|001111001111000111100000011110|001111111111111111111111111110|001111001111000111100000011110|,|000000000000000000000000000000|000000001111100000000001111110|001111001444100111111001444410|001441111444111144441111444410|001441001444100144441001444410|001111001444100111111001444410|000000001111100000100001111110|000000000010000011110000001000|000011110111000014410000111100|000014411141000011110000144100|000011110141000000000000144100|000001000111000000000000111100|000011100000000000000000000000|000014100000000111110000000000|000011100000000188810111100000|000000000111000188811188100000|000000000181000188810111100000|000000000111000111110000000000|000000000010000010000000000000|000000000111111111111000000000|011101110188888888881000011110|018111810188888888881000016610|011101811188888888881000016610|000001110188888888881000016610|000000000188888888881000011110|000000000111111111111000000100|001111000000000000000000011110|001661001111000111100000016610|001661111661111166111111116610|001111001111000111100000011110|
evaluation,12,0a1d4ef5.json,train,1,30,30,3,3,img/tasks/0a1d4ef5_train_input_1.png,img/tasks/0a1d4ef5_train_output_1.png,|020002522052550225225502002000|500522525002255225052000505502|502288888885024444500233333002|050588888882004444002033333020|505088888882204444220233333505|000588888882004444002233333002|000255522000250520205052020552|002255002050500022002000202000|020200002020205200052052005200|020200200025200200202000205050|022211111222333333300777770050|000211111050333333320777772555|005211111520333333302777770252|250211111200333333325777770000|000200502220333333300777772022|002005020205500205222205200220|005200205000050002200005502005|022088888020544444200200500020|002088888225044444025011111202|220088888500044444005511111500|255088888050544444050211111000|200088888000525002502211111000|052552202002505005000011111000|200025005520220055000502050025|005000020550250002020050000005|020205250520000005225200000550|000550222002020052022000000200|000200000000022022000052220005|222000020550005020500050202225|500225220000250205005550020005|,|843|137|841|
evaluation,12,0a1d4ef5.json,train,2,30,30,2,3,img/tasks/0a1d4ef5_train_input_2.png,img/tasks/0a1d4ef5_train_output_2.png,|020002080002020200280020800000|000333333000111111112882000000|802333333002111111110009999900|808333333222111111118089999988|280333333880111111110029999900|800333333002228888028209999900|000800800282002000000809999988|088800208000288000802020800880|000000000222002882002002008280|800000828280000002820000080000|002666608004444442000800200020|808666608084444442022201111180|020666680224444448080001111102|028666680804444440822021111108|002666600024444440080881111180|000666600280882808000001111102|280666602000028000280020000000|008020000080002800000000820002|002080002808000808880800802202|800000882280822800008020800082|220000280800228002000222000228|088008808080000000002200008200|002820200800020800028808020008|200000008802080000002200200880|820008080820008008020080228000|080228280220002222220008080082|002828000000008002022008020088|000080008028000000000028280080|820288000200088080008288028222|208800080080800080200808002800|,|319|641|
evaluation,12,0a1d4ef5.json,train,3,30,30,3,3,img/tasks/0a1d4ef5_train_input_3.png,img/tasks/0a1d4ef5_train_output_3.png,|100091101910900101000019011999|000091000110100111109900111190|111001191010444444110010100019|019000010011444444090088881010|001109090009444444901188880190|110888888100444444100088881090|109888888009444444001988881010|900888888000000990900101910091|091101910109100099101100000901|110990090000777711101033333010|010033319100777701090033333119|101133310010777700900033333010|011033390109110001911133333009|000109990991990010100900009090|010109101919001000000999909910|109019000099111901914444490100|900090900900900010094444401000|909222229919888809094444400001|001222221010888819914444410990|010222220101888809104444401111|100222220010888809001100111100|919090991999100100101100010110|909001009119910910001000000001|100019111100910111919091111000|100019911010090010000000090911|001110100110000000009991110000|009010100001011100110990101101|000901911110990000009010000901|101909000091000090110111000100|100009901090901110010090109991|,|848|373|284|
evaluation,12,0a1d4ef5.json,test,1,30,30,4,3,img/tasks/0a1d4ef5_test_input_1.png,img/tasks/0a1d4ef5_test_output_1.png,|550008500888080055050580000008|885508005800580808080050880000|055505805800050588585050000055|000555880005833333508088088005|050522222205833333888333333005|880022222200033333580333333080|850022222200833333000333333500|508822222280033333000055000005|000508055000000555000000000880|005055080880058000050011111555|808444445058777770085011111050|850444440000777770050011111050|080444440000777775005811111550|085444440000777770808011111550|058444440080800000500050005058|880000808000000500558050580005|080500055855333333380507777505|005505111100333333308887777808|000000111158333333385087777055|050805111150333333350507777500|005008111100580058800807777800|505800805000005800580050888005|050554445050666666002222220055|080554440850666666002222225085|800004445080666666002222220000|000004445508666666502222220080|550005585800666666858008508500|058508555088005085500058000085|000080058885000505000508055008|805000005888005555850058585505|,|233|471|137|462|
evaluation,13,0a2355a6.json,train,1,9,11,9,11,img/tasks/0a2355a6_train_input_1.png,img/tasks/0a2355a6_train_output_1.png,|00000008888|00000008008|00888008888|00808000000|00888088800|00000080800|00000088800|00000080800|00000088800|,|00000001111|00000001001|00111001111|00101000000|00111033300|00000030300|00000033300|00000030300|00000033300|
evaluation,13,0a2355a6.json,train,2,14,11,14,11,img/tasks/0a2355a6_train_input_2.png,img/tasks/0a2355a6_train_output_2.png,|00000000000|00888880000|00808080000|00888880000|00808000888|00808000808|00888000888|00000000000|88800000000|80800088880|88888080080|80008080080|88888088880|00000000000|,|00000000000|00222220000|00202020000|00222220000|00202000111|00202000101|00222000111|00000000000|33300000000|30300011110|33333010010|30003010010|33333011110|00000000000|
evaluation,13,0a2355a6.json,train,3,14,14,14,14,img/tasks/0a2355a6_train_input_3.png,img/tasks/0a2355a6_train_output_3.png,|00000000088800|00888880080800|00800080088800|00888880080800|00000000088800|00000000080800|00000000088800|00000888000000|00088808000000|00080808000000|00088808008880|00000888008080|00000000008880|00000000000000|,|00000000022200|00111110020200|00100010022200|00111110020200|00000000022200|00000000020200|00000000022200|00000333000000|00033303000000|00030303000000|00033303001110|00000333001010|00000000001110|00000000000000|
evaluation,13,0a2355a6.json,train,4,15,14,15,14,img/tasks/0a2355a6_train_input_4.png,img/tasks/0a2355a6_train_output_4.png,|00888000000000|00808888888800|00888080080800|00008888888800|00000000000000|00000000000000|08888000088880|08008000080080|08888000080080|08008000888880|08888000808000|00000000888800|00888000800800|00808000888800|00888000000000|,|00444000000000|00404444444400|00444040040400|00004444444400|00000000000000|00000000000000|03333000022220|03003000020020|03333000020020|03003000222220|03333000202000|00000000222200|00111000200200|00101000222200|00111000000000|
evaluation,13,0a2355a6.json,test,1,15,17,15,17,img/tasks/0a2355a6_test_input_1.png,img/tasks/0a2355a6_test_output_1.png,|00000000000000000|00888800000008880|00800800888008080|00888888808008880|00008080808008080|00008888888008080|00000000000088880|00000000000080080|00000000000088880|00888888000000000|00800008000000000|00800008008888888|00888888008008008|00000000008008008|00000000008888888|,|00000000000000000|00444400000002220|00400400444002020|00444444404002220|00004040404002020|00004444444002020|00000000000022220|00000000000020020|00000000000022220|00111111000000000|00100001000000000|00100001003333333|00111111003003003|00000000003003003|00000000003333333|
evaluation,14,0b17323b.json,train,1,15,15,15,15,img/tasks/0b17323b_train_input_1.png,img/tasks/0b17323b_train_output_1.png,|000000000000000|010000000000000|000000000000000|000100000000000|000000000000000|000001000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|,|000000000000000|010000000000000|000000000000000|000100000000000|000000000000000|000001000000000|000000000000000|000000020000000|000000000000000|000000000200000|000000000000000|000000000002000|000000000000000|000000000000020|000000000000000|
evaluation,14,0b17323b.json,train,2,15,15,15,15,img/tasks/0b17323b_train_input_2.png,img/tasks/0b17323b_train_output_2.png,|100000000000000|000000000000000|000000000000000|000000000000000|000010000000000|000000000000000|000000000000000|000000000000000|000000001000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|,|100000000000000|000000000000000|000000000000000|000000000000000|000010000000000|000000000000000|000000000000000|000000000000000|000000001000000|000000000000000|000000000000000|000000000000000|000000000000200|000000000000000|000000000000000|
